homeid,createdate,accessmethod,age,numfamily
10245,2016-06-23 21:00,INDOOR,18.0,3.0
10245,2016-06-23 18:00,NUM,18.0,3.0
10245,2016-06-23 11:00,INDOOR,18.0,3.0
10245,2016-06-24 5:30,INDOOR,48.0,3.0
10245,2016-06-23 18:00,NUM,48.0,3.0
10245,2016-06-23 11:00,INDOOR,48.0,3.0
10245,2016-06-23 8:00,NUM,48.0,3.0
10245,2016-06-24 22:30,NUM,47.0,3.0
10245,2016-06-24 10:50,INDOOR,47.0,3.0
10245,2016-06-23 22:50,NUM,47.0,3.0
10245,2016-06-23 21:00,INDOOR,47.0,3.0
10245,2016-06-23 20:50,NUM,47.0,3.0
10245,2016-06-23 11:00,INDOOR,47.0,3.0
11607,2016-06-26 12:50,NUM,71.0,1.0
11607,2016-06-26 10:00,INDOOR,71.0,1.0
7262,2016-06-24 15:40,NUM,59.0,2.0
7262,2016-06-24 9:10,INDOOR,59.0,2.0
7262,2016-06-23 21:20,NUM,59.0,2.0
7262,2016-06-23 20:10,INDOOR,59.0,2.0
7262,2016-06-23 15:50,NUM,59.0,2.0
7262,2016-06-23 8:50,INDOOR,59.0,2.0
7262,2016-06-24 18:20,NUM,60.0,2.0
7262,2016-06-24 9:00,INDOOR,60.0,2.0
7262,2016-06-23 21:10,NUM,60.0,2.0
7262,2016-06-23 19:30,INDOOR,60.0,2.0
7262,2016-06-23 18:10,NUM,60.0,2.0
7262,2016-06-23 8:50,INDOOR,60.0,2.0
3464,2016-06-25 16:20,NUM,76.0,2.0
3464,2016-06-25 14:00,INDOOR,76.0,2.0
3464,2016-06-25 11:10,NUM,76.0,2.0
3464,2016-06-25 8:30,INDOOR,76.0,2.0
3464,2016-06-25 6:10,NUM,76.0,2.0
3464,2016-06-25 5:00,INDOOR,76.0,2.0
3464,2016-06-24 22:30,NUM,76.0,2.0
3464,2016-06-24 7:20,INDOOR,76.0,2.0
3464,2016-06-24 6:00,NUM,76.0,2.0
3464,2016-06-24 5:00,INDOOR,76.0,2.0
3464,2016-06-25 17:10,NUM,72.0,2.0
3464,2016-06-25 15:20,INDOOR,72.0,2.0
3464,2016-06-25 14:50,NUM,72.0,2.0
3464,2016-06-25 13:30,INDOOR,72.0,2.0
3464,2016-06-25 13:10,NUM,72.0,2.0
3464,2016-06-25 11:10,INDOOR,72.0,2.0
3464,2016-06-25 6:20,NUM,72.0,2.0
3464,2016-06-25 5:00,INDOOR,72.0,2.0
3464,2016-06-24 15:10,NUM,72.0,2.0
3464,2016-06-24 14:20,INDOOR,72.0,2.0
3464,2016-06-24 10:40,NUM,72.0,2.0
3464,2016-06-24 9:10,INDOOR,72.0,2.0
3464,2016-06-24 6:20,NUM,72.0,2.0
3464,2016-06-24 5:00,INDOOR,72.0,2.0
1336,2016-06-22 21:10,NUM,50.0,2.0
1336,2016-06-22 19:50,INDOOR,50.0,2.0
1336,2016-06-21 20:40,NUM,50.0,2.0
1336,2016-06-21 20:10,INDOOR,50.0,2.0
1336,2016-06-22 21:10,NUM,51.0,2.0
1336,2016-06-22 19:50,INDOOR,51.0,2.0
1336,2016-06-22 18:20,NUM,51.0,2.0
1336,2016-06-22 7:20,INDOOR,51.0,2.0
1336,2016-06-21 22:40,NUM,51.0,2.0
1336,2016-06-21 7:20,INDOOR,51.0,2.0
5463,2016-06-24 14:30,NUM,33.0,2.0
5463,2016-06-24 13:50,INDOOR,33.0,2.0
5463,2016-06-23 15:50,NUM,33.0,2.0
5463,2016-06-23 9:00,INDOOR,33.0,2.0
5463,2016-06-24 22:10,NUM,36.0,2.0
5463,2016-06-24 7:00,INDOOR,36.0,2.0
5463,2016-06-23 22:10,NUM,36.0,2.0
5463,2016-06-23 7:00,INDOOR,36.0,2.0
9406,2016-06-24 12:30,NUM,67.0,2.0
9406,2016-06-24 9:40,INDOOR,67.0,2.0
9406,2016-06-24 11:30,NUM,66.0,2.0
9406,2016-06-24 9:00,INDOOR,66.0,2.0
4841,2016-06-25 19:00,NUM,18.0,3.0
4841,2016-06-25 18:20,INDOOR,18.0,3.0
4841,2016-06-25 10:40,NUM,18.0,3.0
4841,2016-06-25 8:30,INDOOR,18.0,3.0
4841,2016-06-24 22:20,NUM,18.0,3.0
4841,2016-06-24 7:10,INDOOR,18.0,3.0
4841,2016-06-25 18:50,NUM,46.0,3.0
4841,2016-06-25 7:40,INDOOR,46.0,3.0
4841,2016-06-24 19:10,NUM,46.0,3.0
4841,2016-06-24 7:40,INDOOR,46.0,3.0
4841,2016-06-25 12:40,NUM,49.0,3.0
4841,2016-06-25 10:50,INDOOR,49.0,3.0
4841,2016-06-25 10:40,NUM,49.0,3.0
4841,2016-06-25 8:30,INDOOR,49.0,3.0
4841,2016-06-24 19:00,NUM,49.0,3.0
4841,2016-06-24 18:20,INDOOR,49.0,3.0
4841,2016-06-24 18:00,NUM,49.0,3.0
4841,2016-06-24 7:00,INDOOR,49.0,3.0
3530,2016-06-24 23:40,NUM,27.0,1.0
3530,2016-06-24 9:30,INDOOR,27.0,1.0
3530,2016-06-24 1:30,NUM,27.0,1.0
3530,2016-06-24 1:00,INDOOR,27.0,1.0
3530,2016-06-23 21:10,NUM,27.0,1.0
3530,2016-06-23 12:00,INDOOR,27.0,1.0
1114,2016-06-22 17:10,NUM,35.0,2.0
1114,2016-06-22 7:40,INDOOR,35.0,2.0
1114,2016-06-21 17:10,NUM,35.0,2.0
1114,2016-06-21 7:50,INDOOR,35.0,2.0
1114,2016-06-22 20:30,INDOOR,40.0,2.0
1114,2016-06-22 20:20,NUM,40.0,2.0
1114,2016-06-22 20:00,INDOOR,40.0,2.0
1114,2016-06-22 19:50,NUM,40.0,2.0
1114,2016-06-22 6:40,INDOOR,40.0,2.0
1114,2016-06-22 0:30,NUM,40.0,2.0
1114,2016-06-21 6:50,INDOOR,40.0,2.0
9978,2016-06-26 17:40,NUM,69.0,1.0
9978,2016-06-26 16:00,INDOOR,69.0,1.0
9978,2016-06-26 13:10,NUM,69.0,1.0
9978,2016-06-26 12:30,INDOOR,69.0,1.0
9978,2016-06-26 10:30,NUM,69.0,1.0
9978,2016-06-26 8:20,INDOOR,69.0,1.0
9978,2016-06-26 17:40,NUM,73.0,1.0
9978,2016-06-26 16:00,INDOOR,73.0,1.0
9978,2016-06-26 13:10,NUM,73.0,1.0
9978,2016-06-26 8:20,INDOOR,73.0,1.0
9978,2016-06-20 10:10,NUM,73.0,1.0
9978,2016-06-20 8:20,INDOOR,73.0,1.0
9897,2016-06-26 17:30,NUM,78.0,3.0
9897,2016-06-26 16:20,INDOOR,78.0,3.0
9897,2016-06-26 14:50,NUM,78.0,3.0
9897,2016-06-26 9:50,INDOOR,78.0,3.0
9897,2016-06-20 15:40,NUM,78.0,3.0
9897,2016-06-20 9:30,INDOOR,78.0,3.0
9897,2016-06-20 8:20,NUM,78.0,3.0
9897,2016-06-20 7:20,INDOOR,78.0,3.0
9897,2016-06-26 18:00,NUM,51.0,3.0
9897,2016-06-26 17:10,INDOOR,51.0,3.0
9897,2016-06-26 16:10,NUM,51.0,3.0
9897,2016-06-26 14:20,INDOOR,51.0,3.0
9897,2016-06-26 13:40,NUM,51.0,3.0
9897,2016-06-26 11:00,INDOOR,51.0,3.0
9897,2016-06-20 15:30,NUM,51.0,3.0
9897,2016-06-20 10:30,INDOOR,51.0,3.0
9897,2016-06-20 10:10,NUM,51.0,3.0
9897,2016-06-20 9:10,INDOOR,51.0,3.0
9897,2016-06-26 19:00,NUM,50.0,3.0
9897,2016-06-26 7:00,INDOOR,50.0,3.0
9897,2016-06-20 17:10,NUM,50.0,3.0
9897,2016-06-20 16:30,INDOOR,50.0,3.0
9897,2016-06-20 15:30,NUM,50.0,3.0
9897,2016-06-20 7:30,INDOOR,50.0,3.0
7250,2016-06-26 18:50,NUM,73.0,2.0
7250,2016-06-26 18:20,INDOOR,73.0,2.0
7250,2016-06-26 17:10,NUM,73.0,2.0
7250,2016-06-26 16:20,INDOOR,73.0,2.0
11618,2016-06-24 15:40,NUM,72.0,1.0
11618,2016-06-24 10:50,INDOOR,72.0,1.0
11618,2016-06-23 15:00,NUM,72.0,1.0
11618,2016-06-23 11:10,INDOOR,72.0,1.0
7886,2016-06-22 16:20,NUM,71.0,2.0
7886,2016-06-22 15:30,INDOOR,71.0,2.0
7886,2016-06-22 12:00,NUM,71.0,2.0
7886,2016-06-22 10:30,INDOOR,71.0,2.0
7886,2016-06-21 17:20,NUM,71.0,2.0
7886,2016-06-21 16:20,INDOOR,71.0,2.0
7886,2016-06-22 15:20,NUM,72.0,2.0
7886,2016-06-22 15:00,INDOOR,72.0,2.0
7886,2016-06-21 10:20,NUM,72.0,2.0
7886,2016-06-21 10:00,INDOOR,72.0,2.0
8521,2016-06-26 12:50,NUM,80.0,1.0
8521,2016-06-20 17:10,NUM,80.0,1.0
8521,2016-06-20 13:50,INDOOR,80.0,1.0
8521,2016-06-20 12:00,NUM,80.0,1.0
8521,2016-06-20 10:00,INDOOR,80.0,1.0
8521,2016-06-20 7:00,NUM,80.0,1.0
8521,2016-06-20 6:00,INDOOR,80.0,1.0
1125,2016-06-24 22:00,NUM,44.0,2.0
1125,2016-06-24 20:00,INDOOR,44.0,2.0
1125,2016-06-24 15:30,NUM,44.0,2.0
1125,2016-06-24 9:30,INDOOR,44.0,2.0
1125,2016-06-23 22:00,NUM,44.0,2.0
1125,2016-06-23 20:00,INDOOR,44.0,2.0
1125,2016-06-23 11:20,NUM,44.0,2.0
1125,2016-06-23 9:40,INDOOR,44.0,2.0
1125,2016-06-24 22:20,NUM,46.0,2.0
1125,2016-06-24 9:00,INDOOR,46.0,2.0
1125,2016-06-23 18:00,NUM,46.0,2.0
1125,2016-06-23 14:00,INDOOR,46.0,2.0
1125,2016-06-23 12:00,NUM,46.0,2.0
1125,2016-06-23 8:50,INDOOR,46.0,2.0
1125,2016-06-23 8:30,NUM,46.0,2.0
1125,2016-06-23 8:00,INDOOR,46.0,2.0
4797,2016-06-25 19:00,NUM,24.0,2.0
4797,2016-06-25 17:50,INDOOR,24.0,2.0
4797,2016-06-25 12:30,NUM,24.0,2.0
4797,2016-06-25 10:40,INDOOR,24.0,2.0
4797,2016-06-24 21:40,NUM,24.0,2.0
4797,2016-06-24 8:10,INDOOR,24.0,2.0
4797,2016-06-25 17:20,NUM,52.0,2.0
4797,2016-06-25 16:00,INDOOR,52.0,2.0
4797,2016-06-24 18:50,NUM,52.0,2.0
4797,2016-06-24 14:50,INDOOR,52.0,2.0
4797,2016-06-24 14:10,NUM,52.0,2.0
4797,2016-06-24 13:00,INDOOR,52.0,2.0
9546,2016-06-26 17:50,NUM,65.0,2.0
9546,2016-06-26 13:50,INDOOR,65.0,2.0
9546,2016-06-26 7:10,NUM,65.0,2.0
9546,2016-06-26 5:40,INDOOR,65.0,2.0
9546,2016-06-20 18:00,NUM,65.0,2.0
9546,2016-06-20 11:40,INDOOR,65.0,2.0
9546,2016-06-20 7:10,NUM,65.0,2.0
9546,2016-06-20 5:40,INDOOR,65.0,2.0
9546,2016-06-26 17:10,NUM,68.0,2.0
9546,2016-06-26 12:50,INDOOR,68.0,2.0
9546,2016-06-26 12:40,NUM,68.0,2.0
9546,2016-06-26 9:40,INDOOR,68.0,2.0
9546,2016-06-26 4:20,NUM,68.0,2.0
9546,2016-06-26 3:10,INDOOR,68.0,2.0
9546,2016-06-20 20:20,NUM,68.0,2.0
9546,2016-06-20 8:30,INDOOR,68.0,2.0
9546,2016-06-20 5:00,NUM,68.0,2.0
9546,2016-06-20 3:10,INDOOR,68.0,2.0
4554,2016-06-22 23:20,NUM,18.0,3.0
4554,2016-06-22 7:10,INDOOR,18.0,3.0
4554,2016-06-21 21:40,NUM,18.0,3.0
4554,2016-06-21 20:50,INDOOR,18.0,3.0
4554,2016-06-21 18:10,NUM,18.0,3.0
4554,2016-06-21 7:10,INDOOR,18.0,3.0
4554,2016-06-22 20:50,NUM,53.0,3.0
4554,2016-06-22 7:50,INDOOR,53.0,3.0
4554,2016-06-21 22:30,NUM,53.0,3.0
4554,2016-06-21 7:50,INDOOR,53.0,3.0
4554,2016-06-22 20:50,NUM,53.0,3.0
4554,2016-06-22 7:50,INDOOR,53.0,3.0
4554,2016-06-21 22:10,NUM,53.0,3.0
4554,2016-06-21 7:50,INDOOR,53.0,3.0
6310,2016-06-25 16:00,NUM,38.0,2.0
6310,2016-06-25 12:50,INDOOR,38.0,2.0
6310,2016-06-24 20:30,NUM,38.0,2.0
6310,2016-06-24 8:00,INDOOR,38.0,2.0
6310,2016-06-25 18:00,NUM,34.0,2.0
6310,2016-06-25 15:10,INDOOR,34.0,2.0
6310,2016-06-25 15:00,NUM,34.0,2.0
6310,2016-06-25 14:00,INDOOR,34.0,2.0
6310,2016-06-25 12:00,NUM,34.0,2.0
6310,2016-06-25 9:00,INDOOR,34.0,2.0
6310,2016-06-24 18:30,NUM,34.0,2.0
6310,2016-06-24 14:00,INDOOR,34.0,2.0
6310,2016-06-24 9:40,NUM,34.0,2.0
6310,2016-06-24 9:00,INDOOR,34.0,2.0
10485,2016-06-22 16:50,NUM,64.0,2.0
10485,2016-06-22 14:30,INDOOR,64.0,2.0
10485,2016-06-22 8:30,NUM,64.0,2.0
10485,2016-06-21 7:20,INDOOR,64.0,2.0
10485,2016-06-22 17:00,NUM,68.0,2.0
10485,2016-06-22 16:00,INDOOR,68.0,2.0
10485,2016-06-22 10:10,NUM,68.0,2.0
10485,2016-06-22 9:10,INDOOR,68.0,2.0
10485,2016-06-21 17:00,NUM,68.0,2.0
10485,2016-06-21 16:10,INDOOR,68.0,2.0
10485,2016-06-21 15:00,NUM,68.0,2.0
10485,2016-06-21 14:00,INDOOR,68.0,2.0
10485,2016-06-21 10:10,NUM,68.0,2.0
10485,2016-06-21 9:30,INDOOR,68.0,2.0
1854,2016-06-26 19:00,NUM,80.0,2.0
1854,2016-06-26 15:00,INDOOR,80.0,2.0
1854,2016-06-26 14:50,NUM,80.0,2.0
1854,2016-06-26 9:10,INDOOR,80.0,2.0
1854,2016-06-26 8:40,NUM,80.0,2.0
1854,2016-06-26 6:30,INDOOR,80.0,2.0
1854,2016-06-25 23:30,NUM,80.0,2.0
1854,2016-06-25 19:00,INDOOR,80.0,2.0
1854,2016-06-25 18:40,NUM,80.0,2.0
1854,2016-06-25 17:00,INDOOR,80.0,2.0
1854,2016-06-25 12:40,NUM,80.0,2.0
1854,2016-06-25 7:40,INDOOR,80.0,2.0
1854,2016-06-26 18:10,NUM,45.0,2.0
1854,2016-06-26 5:20,INDOOR,45.0,2.0
1854,2016-06-25 23:30,NUM,45.0,2.0
1854,2016-06-25 17:00,INDOOR,45.0,2.0
1854,2016-06-25 16:30,NUM,45.0,2.0
1854,2016-06-25 5:20,INDOOR,45.0,2.0
2937,2016-06-26 20:30,NUM,68.0,2.0
2937,2016-06-26 19:30,INDOOR,68.0,2.0
2937,2016-06-26 19:00,NUM,68.0,2.0
2937,2016-06-26 17:50,INDOOR,68.0,2.0
2937,2016-06-26 6:30,NUM,68.0,2.0
2937,2016-06-26 6:00,INDOOR,68.0,2.0
2937,2016-06-20 19:00,NUM,68.0,2.0
2937,2016-06-20 17:50,INDOOR,68.0,2.0
2937,2016-06-20 6:40,NUM,68.0,2.0
2937,2016-06-20 5:20,INDOOR,68.0,2.0
2937,2016-06-26 20:30,NUM,67.0,2.0
2937,2016-06-26 19:30,INDOOR,67.0,2.0
2937,2016-06-26 19:00,NUM,67.0,2.0
2937,2016-06-26 17:50,INDOOR,67.0,2.0
2937,2016-06-26 11:50,NUM,67.0,2.0
2937,2016-06-26 7:50,INDOOR,67.0,2.0
2937,2016-06-26 5:50,NUM,67.0,2.0
2937,2016-06-26 5:30,INDOOR,67.0,2.0
2937,2016-06-20 19:00,NUM,67.0,2.0
2937,2016-06-20 17:50,INDOOR,67.0,2.0
2937,2016-06-20 16:00,NUM,67.0,2.0
2937,2016-06-20 12:30,INDOOR,67.0,2.0
2937,2016-06-20 12:10,NUM,67.0,2.0
2937,2016-06-20 8:50,INDOOR,67.0,2.0
2937,2016-06-20 6:40,NUM,67.0,2.0
2937,2016-06-20 5:20,INDOOR,67.0,2.0
10208,2016-06-22 15:00,NUM,67.0,2.0
10208,2016-06-22 9:10,INDOOR,67.0,2.0
10208,2016-06-21 17:20,NUM,67.0,2.0
10208,2016-06-21 16:20,INDOOR,67.0,2.0
10208,2016-06-21 16:00,NUM,67.0,2.0
10208,2016-06-21 15:10,INDOOR,67.0,2.0
10208,2016-06-21 14:30,NUM,67.0,2.0
10208,2016-06-21 9:10,INDOOR,67.0,2.0
10208,2016-06-22 17:10,NUM,68.0,2.0
10208,2016-06-22 13:10,INDOOR,68.0,2.0
10208,2016-06-22 10:10,NUM,68.0,2.0
10208,2016-06-22 9:10,INDOOR,68.0,2.0
10208,2016-06-21 17:20,NUM,68.0,2.0
10208,2016-06-21 13:30,INDOOR,68.0,2.0
10208,2016-06-21 10:10,NUM,68.0,2.0
10208,2016-06-21 9:10,INDOOR,68.0,2.0
6334,2016-06-22 19:20,NUM,20.0,3.0
6334,2016-06-22 11:20,INDOOR,20.0,3.0
6334,2016-06-21 23:20,NUM,20.0,3.0
6334,2016-06-21 9:00,INDOOR,20.0,3.0
6334,2016-06-22 21:30,NUM,46.0,3.0
6334,2016-06-22 7:20,INDOOR,46.0,3.0
6334,2016-06-21 21:40,NUM,46.0,3.0
6334,2016-06-21 16:40,INDOOR,46.0,3.0
6334,2016-06-21 16:30,NUM,46.0,3.0
6334,2016-06-21 7:20,INDOOR,46.0,3.0
6334,2016-06-22 19:20,NUM,49.0,3.0
6334,2016-06-22 7:40,INDOOR,49.0,3.0
6334,2016-06-21 19:20,NUM,49.0,3.0
6334,2016-06-21 8:50,INDOOR,49.0,3.0
6334,2016-06-21 8:40,NUM,49.0,3.0
6334,2016-06-21 7:40,INDOOR,49.0,3.0
10476,2016-06-24 17:00,NUM,76.0,2.0
10476,2016-06-24 14:10,INDOOR,76.0,2.0
10476,2016-06-23 17:20,NUM,76.0,2.0
10476,2016-06-23 14:40,INDOOR,76.0,2.0
10476,2016-06-23 12:40,NUM,76.0,2.0
10476,2016-06-23 10:30,INDOOR,76.0,2.0
10476,2016-06-24 17:00,NUM,79.0,2.0
10476,2016-06-24 14:00,INDOOR,79.0,2.0
10476,2016-06-23 17:10,NUM,79.0,2.0
10476,2016-06-23 14:40,INDOOR,79.0,2.0
10476,2016-06-23 12:40,NUM,79.0,2.0
10476,2016-06-23 10:40,INDOOR,79.0,2.0
5886,2016-06-26 19:20,NUM,79.0,1.0
5886,2016-06-26 13:40,INDOOR,79.0,1.0
5886,2016-06-20 18:40,NUM,79.0,1.0
5886,2016-06-20 13:20,INDOOR,79.0,1.0
7898,2016-06-25 17:00,NUM,79.0,2.0
7898,2016-06-25 14:10,INDOOR,79.0,2.0
7898,2016-06-25 11:20,NUM,79.0,2.0
7898,2016-06-25 11:10,INDOOR,79.0,2.0
7898,2016-06-25 8:00,NUM,79.0,2.0
7898,2016-06-25 6:30,INDOOR,79.0,2.0
7898,2016-06-24 17:10,NUM,79.0,2.0
7898,2016-06-24 14:00,INDOOR,79.0,2.0
7898,2016-06-24 9:00,NUM,79.0,2.0
7898,2016-06-24 8:00,INDOOR,79.0,2.0
7898,2016-06-25 18:10,NUM,79.0,2.0
7898,2016-06-25 15:00,INDOOR,79.0,2.0
7898,2016-06-25 12:00,NUM,79.0,2.0
7898,2016-06-25 8:40,INDOOR,79.0,2.0
7898,2016-06-25 8:00,NUM,79.0,2.0
7898,2016-06-25 6:40,INDOOR,79.0,2.0
7898,2016-06-24 17:00,NUM,79.0,2.0
7898,2016-06-24 14:10,INDOOR,79.0,2.0
7898,2016-06-24 13:40,NUM,79.0,2.0
7898,2016-06-24 13:00,INDOOR,79.0,2.0
7898,2016-06-24 12:00,NUM,79.0,2.0
7898,2016-06-24 7:50,INDOOR,79.0,2.0
7898,2016-06-24 7:10,NUM,79.0,2.0
7898,2016-06-24 6:40,INDOOR,79.0,2.0
7398,2016-06-22 18:40,NUM,34.0,2.0
7398,2016-06-22 8:30,INDOOR,34.0,2.0
7398,2016-06-21 18:40,NUM,34.0,2.0
7398,2016-06-21 8:00,INDOOR,34.0,2.0
7398,2016-06-22 8:00,INDOOR,38.0,2.0
7398,2016-06-21 19:20,NUM,38.0,2.0
7398,2016-06-21 8:00,INDOOR,38.0,2.0
10375,2016-06-22 21:00,NUM,18.0,3.0
10375,2016-06-22 16:30,INDOOR,18.0,3.0
10375,2016-06-22 16:20,NUM,18.0,3.0
10375,2016-06-22 8:50,INDOOR,18.0,3.0
10375,2016-06-21 19:50,NUM,18.0,3.0
10375,2016-06-21 8:50,INDOOR,18.0,3.0
10375,2016-06-22 23:00,NUM,47.0,3.0
10375,2016-06-22 9:00,INDOOR,47.0,3.0
10375,2016-06-21 23:10,NUM,47.0,3.0
10375,2016-06-21 9:00,INDOOR,47.0,3.0
10375,2016-06-22 8:50,INDOOR,53.0,3.0
10375,2016-06-21 19:50,NUM,53.0,3.0
10375,2016-06-21 8:50,INDOOR,53.0,3.0
3267,2016-06-24 23:10,NUM,72.0,2.0
3267,2016-06-24 22:30,INDOOR,72.0,2.0
3267,2016-06-24 17:40,NUM,72.0,2.0
3267,2016-06-24 15:50,INDOOR,72.0,2.0
3267,2016-06-24 10:50,NUM,72.0,2.0
3267,2016-06-24 9:40,INDOOR,72.0,2.0
3267,2016-06-23 19:00,NUM,72.0,2.0
3267,2016-06-23 17:00,INDOOR,72.0,2.0
3267,2016-06-23 16:10,NUM,72.0,2.0
3267,2016-06-23 13:20,INDOOR,72.0,2.0
3267,2016-06-23 11:00,NUM,72.0,2.0
3267,2016-06-23 8:20,INDOOR,72.0,2.0
3267,2016-06-24 17:50,NUM,76.0,2.0
3267,2016-06-24 12:50,INDOOR,76.0,2.0
3267,2016-06-24 8:00,NUM,76.0,2.0
3267,2016-06-24 6:10,INDOOR,76.0,2.0
3267,2016-06-23 19:50,NUM,76.0,2.0
3267,2016-06-23 7:00,INDOOR,76.0,2.0
2256,2016-06-26 15:10,NUM,82.0,2.0
2256,2016-06-26 13:10,INDOOR,82.0,2.0
2256,2016-06-26 11:20,NUM,82.0,2.0
2256,2016-06-26 10:00,INDOOR,82.0,2.0
2256,2016-06-26 9:10,NUM,82.0,2.0
2256,2016-06-26 8:10,INDOOR,82.0,2.0
2256,2016-06-25 17:40,NUM,82.0,2.0
2256,2016-06-25 16:20,INDOOR,82.0,2.0
2256,2016-06-25 15:20,NUM,82.0,2.0
2256,2016-06-25 14:20,INDOOR,82.0,2.0
2256,2016-06-25 12:10,NUM,82.0,2.0
2256,2016-06-25 11:00,INDOOR,82.0,2.0
2256,2016-06-25 10:20,NUM,82.0,2.0
2256,2016-06-25 9:20,INDOOR,82.0,2.0
6771,2016-06-26 18:30,NUM,67.0,2.0
6771,2016-06-26 13:00,INDOOR,67.0,2.0
6771,2016-06-26 10:00,NUM,67.0,2.0
6771,2016-06-26 7:50,INDOOR,67.0,2.0
6771,2016-06-25 20:00,NUM,67.0,2.0
6771,2016-06-25 19:10,INDOOR,67.0,2.0
6771,2016-06-25 14:10,NUM,67.0,2.0
6771,2016-06-25 7:30,INDOOR,67.0,2.0
6771,2016-06-26 14:40,NUM,45.0,2.0
6771,2016-06-25 12:20,INDOOR,45.0,2.0
1522,2016-06-24 15:40,NUM,80.0,1.0
1522,2016-06-24 13:50,INDOOR,80.0,1.0
9851,2016-06-26 22:00,NUM,55.0,2.0
9851,2016-06-26 21:40,INDOOR,55.0,2.0
9851,2016-06-26 20:40,NUM,55.0,2.0
9851,2016-06-26 18:50,INDOOR,55.0,2.0
9851,2016-06-26 17:50,NUM,55.0,2.0
9851,2016-06-26 17:00,INDOOR,55.0,2.0
9851,2016-06-26 14:10,NUM,55.0,2.0
9851,2016-06-26 8:40,INDOOR,55.0,2.0
9851,2016-06-20 15:50,NUM,55.0,2.0
9851,2016-06-20 10:00,INDOOR,55.0,2.0
9851,2016-06-26 16:00,NUM,57.0,2.0
9851,2016-06-26 15:00,INDOOR,57.0,2.0
9851,2016-06-26 10:50,NUM,57.0,2.0
9851,2016-06-26 8:50,INDOOR,57.0,2.0
9851,2016-06-20 10:50,NUM,57.0,2.0
9851,2016-06-20 8:50,INDOOR,57.0,2.0
8514,2016-06-22 17:00,NUM,70.0,2.0
8514,2016-06-22 8:50,INDOOR,70.0,2.0
8514,2016-06-21 17:10,NUM,70.0,2.0
8514,2016-06-21 9:10,INDOOR,70.0,2.0
8514,2016-06-22 17:10,NUM,79.0,2.0
8514,2016-06-22 15:30,INDOOR,79.0,2.0
8514,2016-06-22 12:50,NUM,79.0,2.0
8514,2016-06-22 11:40,INDOOR,79.0,2.0
8514,2016-06-22 7:30,NUM,79.0,2.0
8514,2016-06-22 6:10,INDOOR,79.0,2.0
8514,2016-06-21 17:10,NUM,79.0,2.0
8514,2016-06-21 9:10,INDOOR,79.0,2.0
8514,2016-06-21 7:50,NUM,79.0,2.0
8514,2016-06-21 7:20,INDOOR,79.0,2.0
8514,2016-06-21 6:50,NUM,79.0,2.0
8514,2016-06-21 6:10,INDOOR,79.0,2.0
5874,2016-06-25 12:40,NUM,13.0,4.0
5874,2016-06-25 9:50,INDOOR,13.0,4.0
5874,2016-06-24 20:00,NUM,13.0,4.0
5874,2016-06-24 16:50,INDOOR,13.0,4.0
5874,2016-06-24 16:10,NUM,13.0,4.0
5874,2016-06-24 8:50,INDOOR,13.0,4.0
5874,2016-06-25 21:40,NUM,23.0,4.0
5874,2016-06-25 19:10,INDOOR,23.0,4.0
5874,2016-06-25 12:10,NUM,23.0,4.0
5874,2016-06-25 9:50,INDOOR,23.0,4.0
5874,2016-06-24 19:20,NUM,23.0,4.0
5874,2016-06-24 7:40,INDOOR,23.0,4.0
5874,2016-06-25 15:50,NUM,49.0,4.0
5874,2016-06-25 14:50,INDOOR,49.0,4.0
5874,2016-06-25 13:40,NUM,49.0,4.0
5874,2016-06-25 11:30,INDOOR,49.0,4.0
5874,2016-06-24 17:20,NUM,49.0,4.0
5874,2016-06-24 15:10,INDOOR,49.0,4.0
5874,2016-06-24 15:00,NUM,49.0,4.0
5874,2016-06-24 13:10,INDOOR,49.0,4.0
5874,2016-06-24 11:40,NUM,49.0,4.0
5874,2016-06-24 9:50,INDOOR,49.0,4.0
5874,2016-06-25 23:40,NUM,51.0,4.0
5874,2016-06-25 23:00,INDOOR,51.0,4.0
5874,2016-06-25 17:50,NUM,51.0,4.0
5874,2016-06-25 15:50,INDOOR,51.0,4.0
5874,2016-06-25 13:40,NUM,51.0,4.0
5874,2016-06-25 11:30,INDOOR,51.0,4.0
5874,2016-06-25 9:40,NUM,51.0,4.0
5874,2016-06-25 8:50,INDOOR,51.0,4.0
5874,2016-06-24 23:10,NUM,51.0,4.0
5874,2016-06-24 22:50,INDOOR,51.0,4.0
5874,2016-06-24 20:10,NUM,51.0,4.0
5874,2016-06-24 8:30,INDOOR,51.0,4.0
9734,2016-06-26 22:10,NUM,35.0,2.0
9734,2016-06-26 20:40,INDOOR,35.0,2.0
9734,2016-06-26 15:20,NUM,35.0,2.0
9734,2016-06-26 14:00,INDOOR,35.0,2.0
9734,2016-06-26 10:40,NUM,35.0,2.0
9734,2016-06-26 10:30,INDOOR,35.0,2.0
9734,2016-06-20 22:30,NUM,35.0,2.0
9734,2016-06-20 7:40,INDOOR,35.0,2.0
9734,2016-06-26 22:10,NUM,33.0,2.0
9734,2016-06-26 10:30,INDOOR,33.0,2.0
9734,2016-06-20 14:40,NUM,33.0,2.0
9734,2016-06-20 12:30,INDOOR,33.0,2.0
2535,2016-06-22 19:00,NUM,72.0,2.0
2535,2016-06-22 17:00,INDOOR,72.0,2.0
