class	value
N(0.0,0.13)	-0.00959154743528031
N(0.0,0.13)	0.057993756850726
N(0.0,0.13)	0.141696641669958
N(0.0,0.13)	0.0219325912355692
N(0.0,0.13)	-0.157381137057936
N(0.0,0.13)	-0.026047594747314
N(0.0,0.13)	-0.0022407871975185
N(0.0,0.13)	0.139146604732362
N(0.0,0.13)	-0.147078273934287
N(0.0,0.13)	-0.0671764271449089
N(0.0,0.13)	-0.17562257575131
N(0.0,0.13)	-0.112027680812508
N(0.0,0.13)	-0.0693191278956847
N(0.0,0.13)	0.0375026326244947
N(0.0,0.13)	0.114783137647947
N(0.0,0.13)	0.0893403922008795
N(0.0,0.13)	-0.0731839827225894
N(0.0,0.13)	0.10803663585022
N(0.0,0.13)	0.215874792827069
N(0.0,0.13)	-0.121762439535076
N(0.0,0.13)	-0.133330415636726
N(0.0,0.13)	-0.122852320168923
N(0.0,0.13)	0.176392368141217
N(0.0,0.13)	-0.0523032909634724
N(0.0,0.13)	-0.0481057033286196
N(0.0,0.13)	0.000652840445473152
N(0.0,0.13)	0.0893974301014508
N(0.0,0.13)	0.0230442249831876
N(0.0,0.13)	-0.0161912230305194
N(0.0,0.13)	-0.0678048606590439
N(0.0,0.13)	-0.0575625133855111
N(0.0,0.13)	0.110338855124479
N(0.0,0.13)	0.138194572641253
N(0.0,0.13)	0.0649762600035353
N(0.0,0.13)	0.0954374347862482
N(0.0,0.13)	0.0174468654903897
N(0.0,0.13)	0.0481073912636341
N(0.0,0.13)	-0.045161678977025
N(0.0,0.13)	0.0950223503797558
N(0.0,0.13)	-0.198095276285514
N(0.0,0.13)	0.227478020436129
N(0.0,0.13)	0.0898902459623779
N(0.0,0.13)	-0.0138408680823915
N(0.0,0.13)	-0.0730216694588939
N(0.0,0.13)	-0.0295155192397392
N(0.0,0.13)	0.083748521736081
N(0.0,0.13)	0.0600490717369884
N(0.0,0.13)	0.122974635940111
N(0.0,0.13)	0.120258498165512
N(0.0,0.13)	0.226902101058264
N(0.0,0.13)	-0.0238445880867129
N(0.0,0.13)	0.0170505821304202
N(0.0,0.13)	0.118909407755613
N(0.0,0.13)	-0.127213742547302
N(0.0,0.13)	-0.135949484916673
N(0.0,0.13)	-0.0603761928356065
N(0.0,0.13)	0.0791584521731038
N(0.0,0.13)	0.147172332174989
N(0.0,0.13)	0.134567514443049
N(0.0,0.13)	-0.0974092300364107
N(0.0,0.13)	0.116619118885239
N(0.0,0.13)	0.000585180552544978
N(0.0,0.13)	0.191514720197407
N(0.0,0.13)	-0.246483801856068
N(0.0,0.13)	-0.050737265429732
N(0.0,0.13)	-0.0413601534753452
N(0.0,0.13)	-0.0283133412344002
N(0.0,0.13)	-0.3760408432737
N(0.0,0.13)	-0.0920130079751716
N(0.0,0.13)	-0.0338435911375115
N(0.0,0.13)	0.0234079193006588
N(0.0,0.13)	-0.105753012828488
N(0.0,0.13)	0.0393002271882513
N(0.0,0.13)	0.171789044251704
N(0.0,0.13)	0.275127332346099
N(0.0,0.13)	-0.133539721024134
N(0.0,0.13)	-0.0516455618925577
N(0.0,0.13)	0.126729791745286
N(0.0,0.13)	0.0202620112757558
N(0.0,0.13)	-0.118711829202742
N(0.0,0.13)	-0.00895948195957921
N(0.0,0.13)	0.0901993133889853
N(0.0,0.13)	-0.00330975418328899
N(0.0,0.13)	0.0678254679042083
N(0.0,0.13)	-0.0962039746985364
N(0.0,0.13)	0.105321503106165
N(0.0,0.13)	-0.173609607591365
N(0.0,0.13)	-0.0158113561594716
N(0.0,0.13)	-0.191605763541152
N(0.0,0.13)	0.0762919441174628
N(0.0,0.13)	0.103663090709139
N(0.0,0.13)	-0.246523985515451
N(0.0,0.13)	0.0753383780036344
N(0.0,0.13)	-0.0913639197678217
N(0.0,0.13)	0.152189885061902
N(0.0,0.13)	0.0129417561266526
N(0.0,0.13)	-0.0383105725437668
N(0.0,0.13)	0.169064984200485
N(0.0,0.13)	-0.0617990919117539
N(0.0,0.13)	-0.00269323741242621
N(0.0,0.13)	-0.0748338353971316
N(0.0,0.13)	0.127534990950804
N(0.0,0.13)	0.0525195930354971
N(0.0,0.13)	-0.0224815216871071
N(0.0,0.13)	-0.293022358024618
N(0.0,0.13)	0.0346342225484413
N(0.0,0.13)	-0.049264695817612
N(0.0,0.13)	-0.0649060743644839
N(0.0,0.13)	0.0100534156020067
N(0.0,0.13)	-0.000221908969801488
N(0.0,0.13)	0.199766164692062
N(0.0,0.13)	-0.08144040125032
N(0.0,0.13)	0.303300381128259
N(0.0,0.13)	-0.0110586856850853
N(0.0,0.13)	-0.2372749032901
N(0.0,0.13)	0.0128612421127788
N(0.0,0.13)	-0.30366201631088
N(0.0,0.13)	-0.0803834030558933
N(0.0,0.13)	0.0465903315098046
N(0.0,0.13)	0.20824997819678
N(0.0,0.13)	0.0666245535466347
N(0.0,0.13)	-0.0296654916337171
N(0.0,0.13)	0.0526344877647599
N(0.0,0.13)	0.0839699296468309
N(0.0,0.13)	0.0226679575920238
N(0.0,0.13)	-0.0361302875350823
N(0.0,0.13)	0.100631196782658
N(0.0,0.13)	0.106507312243518
N(0.0,0.13)	-0.203622895017999
N(0.0,0.13)	-0.045641736003928
N(0.0,0.13)	0.0771785400394408
N(0.0,0.13)	0.165640358272506
N(0.0,0.13)	0.0911769884813958
N(0.0,0.13)	-0.0833356993208216
N(0.0,0.13)	-0.0341433784961259
N(0.0,0.13)	0.149164594712393
N(0.0,0.13)	0.174579217186812
N(0.0,0.13)	0.0108180237946492
N(0.0,0.13)	0.162123461216742
N(0.0,0.13)	-0.158308381034756
N(0.0,0.13)	0.0257303161665755
N(0.0,0.13)	-0.231759229482886
N(0.0,0.13)	-0.116359731827232
N(0.0,0.13)	0.102414887484128
N(0.0,0.13)	0.0707374874718132
N(0.0,0.13)	0.00774571788206849
N(0.0,0.13)	0.0879696110327018
N(0.0,0.13)	-0.0584516380337985
N(0.0,0.13)	0.285104698341831
N(0.0,0.13)	0.169271307188101
N(0.0,0.13)	0.171409319366974
N(0.0,0.13)	0.10673695631813
N(0.0,0.13)	0.0511458528378196
N(0.0,0.13)	0.0179565365131331
N(0.0,0.13)	0.103458402283165
N(0.0,0.13)	0.164577393560098
N(0.0,0.13)	-0.0055951978251331
N(0.0,0.13)	0.256565765894217
N(0.0,0.13)	0.0233599449617185
N(0.0,0.13)	0.10339536604309
N(0.0,0.13)	-0.0286247641437184
N(0.0,0.13)	0.0613176969098212
N(0.0,0.13)	0.152002669711089
N(0.0,0.13)	0.0819761985928233
N(0.0,0.13)	0.00168772947192256
N(0.0,0.13)	-0.0873129469203607
N(0.0,0.13)	-0.0463089264239435
N(0.0,0.13)	-0.0391094337859688
N(0.0,0.13)	0.0457176211017298
N(0.0,0.13)	-0.0103471467211128
N(0.0,0.13)	-0.120415587000224
N(0.0,0.13)	0.00295802781541532
N(0.0,0.13)	0.035332945089979
N(0.0,0.13)	0.159707688601774
N(0.0,0.13)	-0.0293088353111534
N(0.0,0.13)	-0.0389460022834337
N(0.0,0.13)	-0.0181964113633952
N(0.0,0.13)	0.046487237913577
N(0.0,0.13)	-0.0233554120371054
N(0.0,0.13)	0.115998158882182
N(0.0,0.13)	-0.230964661767566
N(0.0,0.13)	-0.0494523635904131
N(0.0,0.13)	0.0744267372075379
N(0.0,0.13)	0.123593179432729
N(0.0,0.13)	0.0706459000866299
N(0.0,0.13)	-0.019092391654298
N(0.0,0.13)	-0.358876421200405
N(0.0,0.13)	0.0501921640420858
N(0.0,0.13)	-0.0201953135658864
N(0.0,0.13)	0.0524097331760029
N(0.0,0.13)	0.0674178022623925
N(0.0,0.13)	0.04488866452225
N(0.0,0.13)	-0.00860598327754485
N(0.0,0.13)	-0.0903081842803199
N(0.0,0.13)	0.181782303234062
N(0.0,0.13)	-0.126769654478242
N(0.0,0.13)	-0.21784924135221
N(0.0,0.13)	-0.0436603583689555
N(0.0,0.13)	0.247465118144894
N(0.0,0.13)	-0.0203787700254859
N(0.0,0.13)	-0.0805134202221655
N(0.0,0.13)	-0.0623230274904482
N(0.0,0.13)	0.0529432577654752
N(0.0,0.13)	0.13616394084041
N(0.0,0.13)	0.166926391352884
N(0.0,0.13)	0.218218320600707
N(0.0,0.13)	0.20518258672137
N(0.0,0.13)	-0.00765250788102449
N(0.0,0.13)	-0.239505896737974
N(0.0,0.13)	-0.017698636205492
N(0.0,0.13)	0.0940053117102113
N(0.0,0.13)	0.0125286283387454
N(0.0,0.13)	0.189659731117563
N(0.0,0.13)	0.0958123464240387
N(0.0,0.13)	-0.167583561351491
N(0.0,0.13)	0.0139844482941761
N(0.0,0.13)	0.0108916912087956
N(0.0,0.13)	0.0963814702358063
N(0.0,0.13)	0.218308631726196
N(0.0,0.13)	0.0538988852834301
N(0.0,0.13)	-0.0682811651847341
N(0.0,0.13)	0.0626530078263234
N(0.0,0.13)	0.0412734054024182
N(0.0,0.13)	-0.286576146205278
N(0.0,0.13)	-0.0313663044310615
N(0.0,0.13)	-0.0238213860557606
N(0.0,0.13)	-0.132205987884881
N(0.0,0.13)	0.0630009232259001
N(0.0,0.13)	0.0352143376294098
N(0.0,0.13)	-0.0201082387996848
N(0.0,0.13)	0.120199311026247
N(0.0,0.13)	-0.0426524208087992
N(0.0,0.13)	-0.0568843763585691
N(0.0,0.13)	0.153398135873137
N(0.0,0.13)	0.0719745594973993
N(0.0,0.13)	0.0388625212058363
N(0.0,0.13)	0.0242668765094745
N(0.0,0.13)	0.0625445075742295
N(0.0,0.13)	-0.0655039818924704
N(0.0,0.13)	0.123588279996104
N(0.0,0.13)	-0.0449991882381051
N(0.0,0.13)	-0.164328595304323
N(0.0,0.13)	0.0785948300773368
N(0.0,0.13)	-0.124980914117241
N(0.0,0.13)	0.0574816845415727
N(0.0,0.13)	-0.0750205570372592
N(0.0,0.13)	-0.141272449725703
N(0.0,0.13)	-0.149312369466586
N(0.0,0.13)	-0.101375480725945
N(0.0,0.13)	-0.0689545926425895
N(0.0,0.13)	-0.200462070044453
N(0.0,0.13)	-0.0454401995853179
N(0.0,0.13)	-0.232376587465804
N(0.0,0.13)	0.213928300790376
N(0.0,0.13)	-0.227801845932984
N(0.0,0.13)	0.108264768170361
N(0.0,0.13)	0.144560669767236
N(0.0,0.13)	0.0746973964293998
N(0.0,0.13)	-0.102059848282231
N(0.0,0.13)	0.0832454681322072
N(0.0,0.13)	0.282964914107816
N(0.0,0.13)	-0.128033524412066
N(0.0,0.13)	-0.177531210401675
N(0.0,0.13)	0.324540348185485
N(0.0,0.13)	0.0488447936052307
N(0.0,0.13)	0.0664899268622161
N(0.0,0.13)	0.174349727564171
N(0.0,0.13)	-0.0660502801356862
N(0.0,0.13)	-0.0473007782660169
N(0.0,0.13)	0.0791389154698354
N(0.0,0.13)	0.00275482591053966
N(0.0,0.13)	-0.1557278278559
N(0.0,0.13)	0.118738202334186
N(0.0,0.13)	0.0437633505309232
N(0.0,0.13)	0.144717552652984
N(0.0,0.13)	0.0822029803646762
N(0.0,0.13)	-0.106347447057592
N(0.0,0.13)	-0.0856062723933625
N(0.0,0.13)	0.176636772511158
N(0.0,0.13)	0.0760459047392757
N(0.0,0.13)	-0.0575401919541859
N(0.0,0.13)	-0.0214351951063001
N(0.0,0.13)	-0.0825085419870169
N(0.0,0.13)	0.110509222914557
N(0.0,0.13)	0.00107217031122313
N(0.0,0.13)	-0.0941086303171261
N(0.0,0.13)	0.125871083393606
N(0.0,0.13)	-0.19883609621177
N(0.0,0.13)	-0.00809409512523311
N(0.0,0.13)	-0.0110797275407974
N(0.0,0.13)	-0.0570323904392247
N(0.0,0.13)	-0.0592019912780195
N(0.0,0.13)	0.0610159356900851
N(0.0,0.13)	-0.208764491940676
N(0.0,0.13)	0.0146520963546324
N(0.0,0.13)	0.0779169969247134
N(0.0,0.13)	-0.0209813297496118
N(0.0,0.13)	-0.144078022756425
N(0.0,0.13)	-0.0555918438512181
N(0.0,0.13)	-0.0181732119721678
N(0.0,0.13)	-0.0339549609675533
N(0.0,0.13)	-0.0557946393126717
N(0.0,0.13)	-0.100103176360304
N(0.0,0.13)	0.039886430743396
N(0.0,0.13)	0.172593981779616
N(0.0,0.13)	-0.188238205867407
N(0.0,0.13)	-0.169816532266286
N(0.0,0.13)	-0.0346508453088802
N(0.0,0.13)	0.131810210435989
N(0.0,0.13)	0.0116165271923002
N(0.0,0.13)	-0.126267675006037
N(0.0,0.13)	-0.133450905628904
N(0.0,0.13)	0.0210060460069441
N(0.0,0.13)	0.0919870496936538
N(0.0,0.13)	0.0264722845642328
N(0.0,0.13)	-0.0518080965843409
N(0.0,0.13)	-0.131619736263575
N(0.0,0.13)	0.267903811496926
N(0.0,0.13)	-0.00404264686230839
N(0.0,0.13)	-0.0648167741002399
N(0.0,0.13)	-0.120990668052269
N(0.0,0.13)	-0.0899194862921748
N(0.0,0.13)	-0.0325905871700774
N(0.0,0.13)	-0.049886717351951
N(0.0,0.13)	0.0803345191504646
N(0.0,0.13)	-0.0887399852310786
N(0.0,0.13)	0.184628084534546
N(0.0,0.13)	-0.166630158684132
N(0.0,0.13)	0.274254505684311
N(0.0,0.13)	-0.132147615515979
N(0.0,0.13)	0.00395347236942487
N(0.0,0.13)	-0.143811534519321
N(0.0,0.13)	-0.127597007660555
N(0.0,0.13)	-0.108289385650356
N(0.0,0.13)	0.0706621683456537
N(0.0,0.13)	-0.0145441377060101
N(0.0,0.13)	-0.139868675089835
N(0.0,0.13)	0.219826406340795
N(0.0,0.13)	-0.0533300409925448
N(0.0,0.13)	0.0292086023760152
N(0.0,0.13)	-0.178766394370362
N(0.0,0.13)	-0.0913175394050834
N(0.0,0.13)	-0.0144068641632731
N(0.0,0.13)	-0.0282702946064095
N(0.0,0.13)	0.00632717348061589
N(0.0,0.13)	-0.11577151228366
N(0.0,0.13)	-0.187318305890846
N(0.0,0.13)	0.0687702614409891
N(0.0,0.13)	0.164986147269187
N(0.0,0.13)	0.157585271178129
N(0.0,0.13)	0.00010366591592731
N(0.0,0.13)	-0.046432199285051
N(0.0,0.13)	-0.096550656150198
N(0.0,0.13)	-0.0686730143798489
N(0.0,0.13)	-0.05184200854601
N(0.0,0.13)	-0.0905003451016307
N(0.0,0.13)	0.00735223069306555
N(0.0,0.13)	0.0570210385607679
N(0.0,0.13)	0.0640682513897484
N(0.0,0.13)	-0.184518967094464
N(0.0,0.13)	-0.0250862962688116
N(0.0,0.13)	-0.0669602726053991
N(0.0,0.13)	-0.058298932790472
N(0.0,0.13)	-0.0537945242194555
N(0.0,0.13)	0.086834615839409
N(0.0,0.13)	0.0924747656792347
N(0.0,0.13)	-0.192674685647802
N(0.0,0.13)	-0.132355293304365
N(0.0,0.13)	0.16712860205486
N(0.0,0.13)	0.0916824374990759
N(0.0,0.13)	-0.0175258203609426
N(0.0,0.13)	-0.0844155848864447
N(0.0,0.13)	0.0815885287409513
N(0.0,0.13)	0.158545145801392
N(0.0,0.13)	0.178705749352028
N(0.0,0.13)	0.144017692332717
N(0.0,0.13)	0.0960941436816047
N(0.0,0.13)	0.105359061464707
N(0.0,0.13)	-0.0327650712094155
N(0.0,0.13)	-0.195766098789898
N(0.0,0.13)	-0.0959411877377088
N(0.0,0.13)	-0.133782077885336
N(0.0,0.13)	0.231348345385514
N(0.0,0.13)	0.12231269068226
N(0.0,0.13)	-0.140737988265297
N(0.0,0.13)	-0.00279272249390882
N(0.0,0.13)	0.0489903115344556
N(0.0,0.13)	0.0764648385650278
N(0.0,0.13)	0.0545061071774052
N(0.0,0.13)	0.0212789076703764
N(0.0,0.13)	0.26509836627884
N(0.0,0.13)	0.18497981766424
N(0.0,0.13)	0.154561639159776
N(0.0,0.13)	0.18691087848001
N(0.0,0.13)	0.123484267211733
N(0.0,0.13)	0.0557452832848976
N(0.0,0.13)	0.0982526272332217
N(0.0,0.13)	0.00317261313664491
N(0.0,0.13)	0.0965171832815127
N(0.0,0.13)	-0.0604940199994647
N(0.0,0.13)	-0.178762981920244
N(0.0,0.13)	0.0842300295248925
N(0.0,0.13)	0.370420354264865
N(0.0,0.13)	-0.0120904554515453
N(0.0,0.13)	0.328076683837425
N(0.0,0.13)	0.0785005000719086
N(0.0,0.13)	-0.155665359602134
N(0.0,0.13)	0.171431594119264
N(0.0,0.13)	-0.0218979236557157
N(0.0,0.13)	-0.0496618939263349
N(0.0,0.13)	0.0261982620869876
N(0.0,0.13)	0.185312894223231
N(0.0,0.13)	0.255830976301935
N(0.0,0.13)	0.0298071575104884
N(0.0,0.13)	-0.145289742437162
N(0.0,0.13)	0.0661737512173178
N(0.0,0.13)	-0.132008458094458
N(0.0,0.13)	-0.136390464167533
N(0.0,0.13)	-0.0978300726820198
N(0.0,0.13)	-0.155166871942857
N(0.0,0.13)	-0.0106604328100501
N(0.0,0.13)	0.162238593145158
N(0.0,0.13)	-0.190395160400751
N(0.0,0.13)	0.0657766546461342
N(0.0,0.13)	0.0806034604568887
N(0.0,0.13)	-0.157144958138724
N(0.0,0.13)	0.0591164872225756
N(0.0,0.13)	-0.058511337095587
N(0.0,0.13)	-0.23447259135691
N(0.0,0.13)	-0.287698574937648
N(0.0,0.13)	0.0990081340287693
N(0.0,0.13)	-0.0190653841006588
N(0.0,0.13)	-0.0174758301171045
N(0.0,0.13)	-0.00509780360434166
N(0.0,0.13)	-0.057114928005624
N(0.0,0.13)	-0.102554337575433
N(0.0,0.13)	-9.02542333919891e-05
N(0.0,0.13)	0.0784152699706842
N(0.0,0.13)	-0.171507111464558
N(0.0,0.13)	-0.212229887211427
N(0.0,0.13)	-0.00681585344002
N(0.0,0.13)	0.0711641290631448
N(0.0,0.13)	0.146630099371198
N(0.0,0.13)	-0.00261661550966163
N(0.0,0.13)	0.159883545237377
N(0.0,0.13)	-0.00357004349752736
N(0.0,0.13)	0.073862544409349
N(0.0,0.13)	-0.158664277300777
N(0.0,0.13)	-0.0292684837418353
N(0.0,0.13)	0.0718346218302001
N(0.0,0.13)	-0.334007718995077
N(0.0,0.13)	-0.0550894279647122
N(0.0,0.13)	0.103200163205484
N(0.0,0.13)	0.277495047610123
N(0.0,0.13)	-0.367665703784609
N(0.0,0.13)	-0.0391569390497079
N(0.0,0.13)	-0.0655331583655694
N(0.0,0.13)	0.0855075098098183
N(0.0,0.13)	-0.0987964687547414
N(0.0,0.13)	0.0279023098428009
N(0.0,0.13)	-0.102547360398597
N(0.0,0.13)	-0.0406725325332116
N(0.0,0.13)	-0.0051893738159078
N(0.0,0.13)	-0.141895972367979
N(0.0,0.13)	-0.133518187406026
N(0.0,0.13)	0.0591063881836998
N(0.0,0.13)	-0.0437572415299657
N(0.0,0.13)	0.206006631934052
N(0.0,0.13)	-0.0211392243799823
N(0.0,0.13)	-0.0972876190287442
N(0.0,0.13)	0.0458396761855971
N(0.0,0.13)	0.0909316901639004
N(0.0,0.13)	-0.0796165771770196
N(0.0,0.13)	0.293856713180073
N(0.0,0.13)	-0.0755385442616702
N(0.0,0.13)	0.0114188371409324
N(0.0,0.13)	0.0221458975659018
N(0.0,0.13)	-0.0697984227095917
N(0.0,0.13)	-0.257198098302943
N(0.0,0.13)	-0.120189219217659
N(0.0,0.13)	0.0374255529095297
N(0.0,0.13)	-0.115230119327951
N(0.0,0.13)	0.11012022966565
N(0.0,0.13)	0.108702186408459
N(0.0,0.13)	-0.398359270056193
N(0.0,0.13)	-0.142132583747135
N(0.0,0.13)	-0.132658547647537
N(0.0,0.13)	0.0754948149615909
N(0.0,0.13)	-0.374679238394464
N(0.0,0.13)	0.125365611166764
N(0.0,0.13)	-0.0690407537292499
N(0.0,0.13)	-0.181107303379793
N(0.0,0.13)	0.0535666694335051
N(0.0,0.13)	-0.0153972488507566
N(0.0,0.13)	0.0334397049810763
N(0.0,0.13)	-0.0221900623337487
N(0.0,0.13)	0.136229913138547
N(0.0,0.13)	0.263929276366837
N(0.0,0.13)	-0.15115708132568
N(0.0,0.13)	0.0399205202560977
N(0.0,0.13)	0.0441325375324357
N(0.0,0.13)	0.0481130819266635
N(0.0,0.13)	-0.139355505860315
N(0.0,0.13)	0.00605821639868793
N(0.0,0.13)	0.166079187844595
N(0.0,0.13)	-0.0731677210539732
N(0.0,0.13)	0.0887246842021081
N(0.0,0.13)	0.0317075505065212
N(0.0,0.13)	-0.0167456544248901
N(0.0,0.13)	0.0216155681993945
N(0.0,0.13)	0.111210136300997
N(0.0,0.13)	0.0236448007919507
N(0.0,0.13)	0.0810059583628073
N(0.0,0.13)	-0.0401779616134035
N(0.0,0.13)	-0.151530398991986
N(0.0,0.13)	-0.097986364485131
N(0.0,0.13)	0.0333632462073097
N(0.0,0.13)	-0.25697151708755
N(0.0,0.13)	-0.0210587950795746
N(0.0,0.13)	-0.0670458667096352
N(0.0,0.13)	0.23844006084479
N(0.0,0.13)	0.0970012151382261
N(0.0,0.13)	-0.0287098970045381
N(0.0,0.13)	0.154586427995018
N(0.0,0.13)	0.184768612398392
N(0.0,0.13)	-0.217141063752144
N(0.0,0.13)	-0.126160960349444
N(0.0,0.13)	-0.0927001411948997
N(0.0,0.13)	0.0222637847069472
N(0.0,0.13)	0.0967564550691609
N(0.0,0.13)	0.0371432155207064
N(0.0,0.13)	-0.0594501418009479
N(0.0,0.13)	-0.133010604276066
N(0.0,0.13)	-0.0897730460714727
N(0.0,0.13)	0.2631540011304
N(0.0,0.13)	-0.0257512702507746
N(0.0,0.13)	-0.0720067076998303
N(0.0,0.13)	-0.231686032174592
N(0.0,0.13)	-0.311630839608694
N(0.0,0.13)	0.0314286013382267
N(0.0,0.13)	0.127324601048891
N(0.0,0.13)	-0.120970174630072
N(0.0,0.13)	-0.106297499467175
N(0.0,0.13)	-0.0884180977638551
N(0.0,0.13)	0.28814134528686
N(0.0,0.13)	0.0929598912241435
N(0.0,0.13)	0.102946593900621
N(0.0,0.13)	-0.0310966704742201
N(0.0,0.13)	0.0241652187922006
N(0.0,0.13)	-0.00991309396143935
N(0.0,0.13)	-0.0623666198676256
N(0.0,0.13)	-0.0149785032989699
N(0.0,0.13)	0.0902880715431507
N(0.0,0.13)	0.0641372132887983
N(0.0,0.13)	-0.169425529807201
N(0.0,0.13)	0.0244627516157275
N(0.0,0.13)	-0.0270964163098242
N(0.0,0.13)	0.00158889207486839
N(0.0,0.13)	-0.16227153836491
N(0.0,0.13)	-0.153633806366627
N(0.0,0.13)	-0.157871401602445
N(0.0,0.13)	-0.122723879955027
N(0.0,0.13)	0.0491614747452153
N(0.0,0.13)	-0.216976104127587
N(0.0,0.13)	-0.156162575075351
N(0.0,0.13)	-0.0604045236793619
N(0.0,0.13)	0.0805073381200623
N(0.0,0.13)	-0.282787727780417
N(0.0,0.13)	-0.00202973308143161
N(0.0,0.13)	-0.00765287879205999
N(0.0,0.13)	0.1820182663081
N(0.0,0.13)	0.043686981235901
N(0.0,0.13)	0.230428488183789
N(0.0,0.13)	0.136364672181114
N(0.0,0.13)	0.0746906826465954
N(0.0,0.13)	0.0924255071485271
N(0.0,0.13)	0.0870331065461543
N(0.0,0.13)	-0.0397093696139596
N(0.0,0.13)	-0.0599192817339293
N(0.0,0.13)	0.20302132402407
N(0.0,0.13)	-0.329253368990911
N(0.0,0.13)	-0.0399201738485311
N(0.0,0.13)	-0.0177435610938212
N(0.0,0.13)	0.0739580275334
N(0.0,0.13)	-0.10432018629363
N(0.0,0.13)	-0.258525762287856
N(0.0,0.13)	0.00169925012668407
N(0.0,0.13)	0.188916903083265
N(0.0,0.13)	-0.235609873525705
N(0.0,0.13)	0.066989289230791
N(0.0,0.13)	0.0241822913178483
N(0.0,0.13)	0.0274356976902444
N(0.0,0.13)	0.154875107463117
N(0.0,0.13)	0.00909139942093506
N(0.0,0.13)	-0.104741513245691
N(0.0,0.13)	-0.0838682349747111
N(0.0,0.13)	-0.0795135688100544
N(0.0,0.13)	-0.101057174984994
N(0.0,0.13)	-0.0925890330198741
N(0.0,0.13)	-0.191577057918642
N(0.0,0.13)	-0.0302815312830778
N(0.0,0.13)	-0.12931530493534
N(0.0,0.13)	-0.0232521558391764
N(0.0,0.13)	-0.0510760182434481
N(0.0,0.13)	-0.0983364954556925
N(0.0,0.13)	0.141349152675458
N(0.0,0.13)	-0.0221426771881595
N(0.0,0.13)	-0.063351871015494
N(0.0,0.13)	0.0415007337127588
N(0.0,0.13)	0.0562226872777574
N(0.0,0.13)	-0.0721596274175218
N(0.0,0.13)	-0.0875800388573173
N(0.0,0.13)	0.0122658040228975
N(0.0,0.13)	0.18560307096344
N(0.0,0.13)	0.0265762671694041
N(0.0,0.13)	-0.067240170821273
N(0.0,0.13)	-0.0289212398720257
N(0.0,0.13)	-0.0518548777759646
N(0.0,0.13)	0.155086910034532
N(0.0,0.13)	0.0505071659987704
N(0.0,0.13)	-0.0663213212340977
N(0.0,0.13)	-0.163168424130063
N(0.0,0.13)	0.120001951962508
N(0.0,0.13)	-0.0820103742343959
N(0.0,0.13)	0.092004548287317
N(0.0,0.13)	0.136129899973246
N(0.0,0.13)	-0.00129489827458585
N(0.0,0.13)	-0.0030347689066437
N(0.0,0.13)	0.0678251506726235
N(0.0,0.13)	0.226648787766097
N(0.0,0.13)	-0.129738858980382
N(0.0,0.13)	0.0990254987342409
N(0.0,0.13)	0.0932450780872748
N(0.0,0.13)	0.134487692754987
N(0.0,0.13)	0.0335984772992981
N(0.0,0.13)	0.201374764472023
N(0.0,0.13)	-0.0448962024552466
N(0.0,0.13)	0.379088831510849
N(0.0,0.13)	0.0137313561034347
N(0.0,0.13)	-0.0656033026370355
N(0.0,0.13)	0.0226369990532475
N(0.0,0.13)	-0.171419703859774
N(0.0,0.13)	-0.00865443427666972
N(0.0,0.13)	0.00280490649115029
N(0.0,0.13)	0.0881955621727355
N(0.0,0.13)	-0.0962322856118374
N(0.0,0.13)	0.123320730456561
N(0.0,0.13)	-0.118295342015587
N(0.0,0.13)	-0.108704090942104
N(0.0,0.13)	0.106581738435998
N(0.0,0.13)	0.146710365759024
N(0.0,0.13)	-0.0450714985962106
N(0.0,0.13)	0.0888577752902315
N(0.0,0.13)	0.0027961696185075
N(0.0,0.13)	-0.219406750543332
N(0.0,0.13)	-0.0275741464398191
N(0.0,0.13)	-0.0137942656133877
N(0.0,0.13)	0.180218638939874
N(0.0,0.13)	0.151395540057202
N(0.0,0.13)	-0.0605665895633134
N(0.0,0.13)	0.119427018993712
N(0.0,0.13)	0.179226512682323
N(0.0,0.13)	0.140434329002275
N(0.0,0.13)	-0.125350141131282
N(0.0,0.13)	0.180045608009648
N(0.0,0.13)	-0.0067545351493889
N(0.0,0.13)	0.185269696221194
N(0.0,0.13)	-0.115070166440832
N(0.0,0.13)	0.108625898025482
N(0.0,0.13)	0.103740724260914
N(0.0,0.13)	0.0831207534463446
N(0.0,0.13)	0.0202215235728635
N(0.0,0.13)	-0.143859945158255
N(0.0,0.13)	-0.105738998158791
N(0.0,0.13)	-0.028930219615582
N(0.0,0.13)	0.235548124592365
N(0.0,0.13)	0.0397422796508705
N(0.0,0.13)	-0.0558059352972536
N(0.0,0.13)	-0.178441955909822
N(0.0,0.13)	0.147053164631909
N(0.0,0.13)	-0.228713611572036
N(0.0,0.13)	-0.190837892837915
N(0.0,0.13)	-0.0690429535308616
N(0.0,0.13)	-0.144589790591874
N(0.0,0.13)	0.146540570878199
N(0.0,0.13)	-0.0551907285889959
N(0.0,0.13)	-0.142873536256806
N(0.0,0.13)	-0.368621846430636
N(0.0,0.13)	-0.267516651816023
N(0.0,0.13)	-0.114055686147322
N(0.0,0.13)	0.106500576510927
N(0.0,0.13)	0.0183381678901788
N(0.0,0.13)	0.202251152009569
N(0.0,0.13)	-0.139310839100895
N(0.0,0.13)	-0.0626706544424485
N(0.0,0.13)	0.150554569532129
N(0.0,0.13)	0.0348675802874646
N(0.0,0.13)	-0.00714353995271069
