seq,cust_id,ctg_1,ctg_2,sales_amt
1980,2110023,clothing,infant clothes,31200.0
1981,2110024,household goods,paper towel,11300.0
1982,2110024,clothing,men's clothing,66500.0
1983,2110024,clothing,women's clothing,100400.0
1984,2110024,clothing,Other Apparel,98500.0
1985,2110024,clothing,men's clothing,59500.0
1986,2110025,household goods,paper towel,12100.0
1987,2110025,clothing,children & junior clothing,58100.0
1988,2110026,household goods,household goods,42400.0
1989,2110026,clothing,road shop brand,50200.0
1990,2110026,clothing,children & junior clothing,56900.0
1991,2110026,clothing,underwear,9900.0
1992,2110026,clothing,women's clothing,96600.0
1993,2110026,clothing,women's clothing,98000.0
1994,2110027,clothing,men's clothing,60400.0
1995,2110027,clothing,infant clothes,33000.0
1996,2110028,household goods,paper towel,17100.0
1997,2110028,food,agricultural products,13700.0
1998,2110029,clothing,children & junior clothing,59900.0
1999,2110029,clothing,infant clothes,31300.0
2000,2110030,clothing,children & junior clothing,56600.0
2001,2110030,clothing,women's clothing,97200.0
2002,2110030,clothing,women's clothing,101500.0
2003,2110031,household goods,paper towel,10800.0
2004,2110031,food,cookies,6000.0
2005,2110031,clothing,men's clothing,64100.0
2006,2110031,clothing,children & junior clothing,60200.0
2007,2110031,clothing,infant clothes,31900.0
2008,2110032,clothing,big size clothing,30800.0
2009,2110032,clothing,children & junior clothing,54200.0
2010,2110033,clothing,children & junior clothing,59800.0
2011,2110034,clothing,men's clothing,67500.0
2012,2110034,clothing,children & junior clothing,55000.0
2013,2110035,household goods,paper towel,13400.0
2014,2110035,clothing,big size clothing,27300.0
2015,2110035,clothing,children & junior clothing,61600.0
2016,2110036,clothing,children & junior clothing,54900.0
2017,2110038,clothing,children & junior clothing,57000.0
2018,2110038,clothing,women's clothing,99400.0
2019,2110038,clothing,Other Apparel,101400.0
2020,2110038,clothing,children & junior clothing,62100.0
2021,2110039,clothing,men's clothing,59200.0
2022,2110040,clothing,men's clothing,60500.0
2023,2110041,electronic products,video sound,678000.0
2024,2110041,food,snack,15700.0
2025,2110041,clothing,infant clothes,34000.0
2026,2110042,household goods,paper towel,10700.0
2027,2110042,clothing,sports wear,20300.0
2028,2110043,clothing,children & junior clothing,58600.0
2029,2110044,clothing,women's clothing,100200.0
2030,2110044,clothing,infant clothes,34300.0
2031,2110045,clothing,men's clothing,62500.0
2032,2110045,clothing,children & junior clothing,57400.0
2033,2110045,clothing,women's clothing,97500.0
2034,2110045,household goods,paper towel,9400.0
2035,2110045,clothing,children & junior clothing,57400.0
2036,2110045,clothing,women's clothing,93800.0
2037,2110045,clothing,infant clothes,33300.0
2038,2110046,clothing,children & junior clothing,58800.0
2039,2110047,household goods,paper towel,13700.0
2040,2110047,clothing,children & junior clothing,55700.0
2041,2110047,clothing,women's clothing,95500.0
2042,2110047,clothing,women's clothing,100600.0
2043,2110048,food,cookies,13600.0
2044,2110048,clothing,infant clothes,26000.0
2045,2110049,clothing,women's clothing,96600.0
2046,2110049,clothing,infant clothes,30200.0
2047,2110050,food,beverage,5800.0
2048,2110050,clothing,infant clothes,28700.0
2049,2110051,clothing,children & junior clothing,53700.0
2050,2110052,food,beverage,13900.0
2051,2110052,clothing,men's clothing,58700.0
2052,2110053,food,agricultural products,21200.0
2053,2110053,clothing,men's clothing,64900.0
2054,2110053,clothing,children & junior clothing,59600.0
2055,2110054,clothing,men's clothing,66200.0
2056,2110054,clothing,women's clothing,99700.0
2057,2110054,clothing,Other Apparel,95700.0
2058,2110055,household goods,paper towel,15600.0
2059,2110055,clothing,men's clothing,63800.0
2060,2110056,household goods,paper towel,9700.0
2061,2110056,food,cookies,11700.0
2062,2110056,clothing,children & junior clothing,58400.0
2063,2110057,clothing,men's clothing,67500.0
2064,2110059,clothing,infant clothes,27500.0
2065,2110060,household goods,kitchen utensils,11800.0
2066,2110060,clothing,men's clothing,63600.0
2067,2110061,clothing,men's clothing,63500.0
2068,2110061,clothing,road shop brand,49000.0
2069,2110061,clothing,big size clothing,26500.0
2070,2110061,clothing,infant clothes,34000.0
2071,2110061,clothing,Other Apparel,99300.0
2072,2110062,clothing,men's clothing,64000.0
2073,2110062,clothing,women's clothing,99800.0
2074,2110062,food,cookies,5900.0
2075,2110062,clothing,women's clothing,95600.0
2076,2110063,clothing,women's clothing,97600.0
2077,2110064,clothing,children & junior clothing,61700.0
2078,2110065,household goods,household goods,44700.0
2079,2110065,food,cookies,9500.0
2080,2110065,clothing,road shop brand,49500.0
2081,2110065,clothing,children & junior clothing,57800.0
2082,2110065,clothing,infant clothes,31300.0
2083,2110066,clothing,women's clothing,97400.0
2084,2110066,clothing,infant clothes,26100.0
2085,2110067,clothing,men's clothing,63600.0
2086,2110067,clothing,children & junior clothing,55000.0
2087,2110068,household goods,paper towel,12900.0
2088,2110068,clothing,children & junior clothing,58000.0
2089,2110068,cosmetics,luxury cosmetics,529200.0
2090,2110068,household goods,paper towel,10500.0
2091,2110068,clothing,road shop brand,50000.0
2092,2110068,clothing,children & junior clothing,61600.0
2093,2110068,clothing,women's clothing,99400.0
2094,2110069,food,health food,101000.0
2095,2110069,clothing,men's clothing,61900.0
2096,2110069,clothing,Other Apparel,98300.0
2097,2110069,clothing,infant clothes,30800.0
2098,2110070,clothing,men's clothing,58600.0
2099,2110070,clothing,children & junior clothing,61400.0
2100,2110070,clothing,pajamas,19700.0
2101,2110070,clothing,maternity,82800.0
2102,2110071,clothing,children & junior clothing,61000.0
2103,2110072,clothing,children & junior clothing,53400.0
2104,2110073,household goods,paper towel,16400.0
2105,2110073,clothing,men's clothing,65400.0
2106,2110073,clothing,children & junior clothing,60600.0
2107,2110073,clothing,women's clothing,95500.0
2108,2110073,clothing,infant clothes,34700.0
2109,2110073,household goods,paper towel,11500.0
2110,2110073,clothing,Other Apparel,94300.0
2111,2110073,clothing,children & junior clothing,61800.0
2112,2110073,clothing,women's clothing,96400.0
2113,2110074,clothing,children & junior clothing,60600.0
2114,2110074,clothing,women's clothing,94100.0
2115,2110075,clothing,men's clothing,61400.0
2116,2110075,clothing,children & junior clothing,54500.0
2117,2110076,clothing,men's clothing,60700.0
2118,2110076,clothing,children & junior clothing,53500.0
2119,2110077,electronic products,video sound,672900.0
2120,2110077,clothing,women's clothing,98600.0
2121,2110078,clothing,children & junior clothing,60700.0
2122,2110078,cosmetics,suncare,45100.0
2123,2110079,clothing,women's clothing,96200.0
2124,2110080,food,processed food,14300.0
2125,2110080,food,agricultural products,21600.0
2126,2110080,clothing,women's clothing,92900.0
2127,2110081,clothing,women's clothing,98000.0
2128,2110085,clothing,road shop brand,43400.0
2129,2110086,clothing,children & junior clothing,62000.0
2130,2110087,clothing,road shop brand,49800.0
2131,2110087,clothing,children & junior clothing,54800.0
2132,2110087,clothing,women's clothing,94000.0
2133,2110088,clothing,men's clothing,60200.0
2134,2110090,clothing,children & junior clothing,58800.0
2135,2110091,food,aquaculture products,39000.0
2136,2110091,food,beverage,8000.0
2137,2110091,clothing,sports wear,14200.0
2138,2110092,clothing,men's clothing,63800.0
2139,2110092,clothing,women's clothing,102000.0
2140,2110092,clothing,men's clothing,60000.0
2141,2110092,clothing,children & junior clothing,56000.0
2142,2110092,clothing,women's clothing,97000.0
2143,2110093,food,cookies,10000.0
2144,2110096,electronic products,cellphone,820300.0
2145,2110096,clothing,infant clothes,32400.0
2146,2110096,electronic products,video sound,679800.0
2147,2110096,clothing,sports wear,18900.0
2148,2110096,clothing,children & junior clothing,57900.0
2149,2110098,clothing,children & junior clothing,61000.0
2150,2110101,clothing,road shop brand,44300.0
2151,2110102,clothing,men's clothing,64200.0
2152,2110102,clothing,women's clothing,93400.0
2153,2110102,clothing,women's clothing,97400.0
2154,2110103,clothing,women's clothing,99500.0
2155,2110104,clothing,men's clothing,59000.0
2156,2110104,clothing,women's clothing,96000.0
2157,2110104,clothing,women's clothing,96900.0
2158,2110106,clothing,children & junior clothing,57300.0
2159,2110108,clothing,men's clothing,63500.0
2160,2110109,clothing,infant clothes,27300.0
2161,2110110,clothing,Other Apparel,100200.0
2162,2110111,household goods,paper towel,14700.0
2163,2110111,clothing,infant clothes,32800.0
2164,2110112,clothing,men's clothing,61400.0
2165,2110113,clothing,children & junior clothing,56600.0
2166,2110114,clothing,children & junior clothing,59000.0
2167,2110115,clothing,men's clothing,59100.0
2168,2110115,clothing,underwear,17900.0
2169,2110116,clothing,men's clothing,62400.0
2170,2110117,food,beverage,8700.0
2171,2110118,clothing,infant clothes,32300.0
2172,2110119,food,beverage,10600.0
2173,2110121,clothing,men's clothing,63200.0
2174,2110123,clothing,men's clothing,64000.0
2175,2110124,clothing,men's clothing,65100.0
2176,2110125,clothing,infant clothes,26600.0
2177,2110126,clothing,men's clothing,66000.0
2178,2110127,clothing,women's clothing,95400.0
2179,2110128,clothing,children & junior clothing,62500.0
2180,2110129,clothing,infant clothes,28700.0
2181,2110130,clothing,men's clothing,65100.0
2182,2110134,clothing,men's clothing,60100.0
2183,2110135,clothing,children & junior clothing,58700.0
2184,2110137,clothing,men's clothing,61900.0
2185,2110138,clothing,children & junior clothing,58200.0
2186,2110140,clothing,children & junior clothing,55800.0
2187,2110142,clothing,men's clothing,66700.0
2188,2110144,clothing,men's clothing,66200.0
2189,2110145,household goods,paper towel,18000.0
2190,2110147,household goods,paper towel,17400.0
2191,2110148,clothing,men's clothing,59800.0
2192,2110151,clothing,men's clothing,61600.0
2193,2110152,clothing,men's clothing,64800.0
2194,2110154,food,cookies,13200.0
2195,2110155,clothing,men's clothing,62300.0
2196,2110156,clothing,children & junior clothing,53900.0
2197,2110157,clothing,men's clothing,63500.0
2198,2110158,clothing,men's clothing,61400.0
2199,2110158,clothing,children & junior clothing,61900.0
2200,2110161,clothing,infant clothes,33000.0
2201,2110164,clothing,pajamas,16100.0
2202,2110167,clothing,infant clothes,31700.0
2203,2110168,food,cookies,8900.0
2204,2110168,clothing,children & junior clothing,56600.0
2205,2110169,household goods,paper towel,16300.0
2206,2110170,clothing,sports wear,17700.0
2207,2110172,clothing,men's clothing,65700.0
2208,2110174,clothing,children & junior clothing,53800.0
2209,2110178,clothing,children & junior clothing,53700.0
2210,2110179,clothing,men's clothing,61800.0
2211,2110180,clothing,infant clothes,32700.0
2212,2110181,clothing,women's clothing,101000.0
2213,2110182,household goods,paper towel,17100.0
2214,2110183,clothing,men's clothing,60300.0
2215,2110187,clothing,children & junior clothing,58900.0
2216,2110188,clothing,men's clothing,65100.0
2217,2110188,clothing,women's clothing,94200.0
2218,2110193,clothing,infant clothes,26200.0
2219,2110194,clothing,children & junior clothing,56200.0
2220,2110195,clothing,road shop brand,48800.0
2221,2110196,clothing,men's clothing,66600.0
2222,2110198,clothing,men's clothing,67400.0
2223,2110200,clothing,men's clothing,63100.0
2224,2110200,clothing,sports wear,15400.0
2225,2110201,clothing,sports wear,15800.0
2226,2110202,clothing,men's clothing,60400.0
2227,2110204,clothing,children & junior clothing,57600.0
2228,2110210,clothing,road shop brand,50900.0
2229,2110211,clothing,men's clothing,59500.0
2230,2110212,clothing,children & junior clothing,60200.0
2231,2110213,food,beverage,11600.0
2232,2110214,food,beverage,12200.0
2233,2110214,clothing,sports wear,17800.0
2234,2110215,clothing,children & junior clothing,60900.0
2235,2110216,clothing,Other Apparel,100400.0
2236,2110217,clothing,men's clothing,60000.0
2237,2110218,food,agricultural products,20500.0
2238,2110219,clothing,men's clothing,59800.0
2239,2110220,clothing,men's clothing,60100.0
2240,2110220,clothing,sports wear,13200.0
2241,2110221,clothing,children & junior clothing,59800.0
2242,2110222,clothing,children & junior clothing,53600.0
2243,2110223,clothing,Other Apparel,96700.0
2244,2110224,clothing,men's clothing,58500.0
2245,2110225,clothing,children & junior clothing,60900.0
2246,2110226,food,cookies,12400.0
2247,3100001,clothing,men's clothing,62100.0
2248,3100001,clothing,sports wear,14300.0
2249,3100002,household goods,household goods,42700.0
2250,3100002,food,health food,98500.0
2251,3100002,food,beverage,10600.0
2252,3100002,clothing,sports wear,17400.0
2253,3100003,food,beverage,13000.0
2254,3100003,clothing,men's clothing,61600.0
2255,3100003,clothing,children & junior clothing,55400.0
2256,3100005,clothing,women's clothing,98500.0
2257,3100007,food,beverage,11200.0
2258,3100007,clothing,men's clothing,63200.0
2259,3100008,clothing,men's clothing,63100.0
2260,3100008,clothing,children & junior clothing,59000.0
2261,3100009,clothing,children & junior clothing,54700.0
2262,3100010,clothing,women's clothing,92900.0
2263,3100011,household goods,paper towel,13800.0
2264,3100011,clothing,children & junior clothing,59600.0
2265,3100012,household goods,paper towel,13900.0
2266,3100012,clothing,men's clothing,62700.0
2267,3100012,clothing,sports wear,15600.0
2268,3100012,cosmetics,body products,65800.0
2269,3100013,clothing,men's clothing,63000.0
2270,3100013,clothing,big size clothing,23900.0
2271,3100013,clothing,children & junior clothing,54900.0
2272,3100013,clothing,pajamas,13000.0
2273,3100014,household goods,paper towel,18300.0
2274,3100014,clothing,sports wear,19300.0
2275,3100016,clothing,men's clothing,60100.0
2276,3100018,food,beverage,6800.0
2277,3100018,clothing,men's clothing,66700.0
2278,3100018,clothing,infant clothes,32300.0
2279,3100020,clothing,children & junior clothing,58300.0
2280,3100021,food,cookies,9300.0
2281,3100021,clothing,children & junior clothing,55500.0
2282,3100022,clothing,men's clothing,61500.0
2283,3100023,clothing,children & junior clothing,59400.0
2284,3100024,clothing,men's clothing,63700.0
2285,3100024,clothing,children & junior clothing,53700.0
2286,3100026,food,cookies,7000.0
2287,3100027,clothing,men's clothing,67000.0
2288,3100028,clothing,children & junior clothing,59000.0
2289,3100031,clothing,children & junior clothing,58700.0
2290,3100032,clothing,road shop brand,49300.0
2291,3100032,clothing,sports wear,14500.0
2292,3100032,clothing,children & junior clothing,62000.0
2293,3100032,clothing,infant clothes,26600.0
2294,3100037,food,processed food,17100.0
2295,3100037,clothing,men's clothing,64300.0
2296,3100039,clothing,children & junior clothing,57700.0
2297,3100040,clothing,children & junior clothing,62000.0
2298,3100041,clothing,children & junior clothing,56200.0
2299,3100043,clothing,men's clothing,59600.0
2300,3100043,clothing,children & junior clothing,58900.0
2301,3100045,food,agricultural products,20100.0
2302,3100045,food,aquaculture products,38300.0
2303,3100045,clothing,children & junior clothing,59600.0
2304,3100049,clothing,infant clothes,31800.0
2305,3100050,clothing,children & junior clothing,60100.0
2306,3100052,clothing,sports wear,20100.0
2307,3100052,clothing,children & junior clothing,59600.0
2308,3100053,clothing,men's clothing,62700.0
2309,3100054,clothing,infant clothes,32400.0
2310,3100055,food,beverage,9300.0
2311,3100055,clothing,children & junior clothing,60900.0
2312,3100055,clothing,infant clothes,26300.0
2313,3100056,food,beverage,11500.0
2314,3100056,clothing,children & junior clothing,54600.0
2315,3100056,clothing,infant clothes,26500.0
2316,3100057,cosmetics,hair,7400.0
2317,3100063,food,cookies,6600.0
2318,3100064,clothing,pajamas,19300.0
2319,3100066,clothing,road shop brand,41900.0
2320,3100067,clothing,big size clothing,31200.0
2321,3100068,clothing,children & junior clothing,54900.0
2322,3100069,clothing,men's clothing,66000.0
2323,3100070,clothing,children & junior clothing,60800.0
2324,3100071,household goods,paper towel,17300.0
2325,3100071,clothing,infant clothes,31500.0
2326,3100072,clothing,men's clothing,64300.0
2327,3100072,clothing,children & junior clothing,59900.0
2328,3100073,clothing,men's clothing,59700.0
2329,3100078,food,beverage,12900.0
2330,3100079,clothing,men's clothing,65200.0
2331,3100081,clothing,men's clothing,66000.0
2332,3100082,clothing,men's clothing,63900.0
2333,3100082,clothing,children & junior clothing,54300.0
2334,3100083,clothing,men's clothing,61900.0
2335,3100084,clothing,children & junior clothing,59000.0
2336,3100085,clothing,men's clothing,67500.0
2337,3100089,clothing,underwear,10100.0
2338,3100090,household goods,household goods,43100.0
2339,3100090,clothing,men's clothing,64200.0
2340,3100092,clothing,men's clothing,64700.0
2341,3100092,clothing,children & junior clothing,59800.0
2342,3100093,clothing,men's clothing,61600.0
2343,3100095,clothing,road shop brand,49600.0
2344,3100097,clothing,men's clothing,65200.0
2345,3100099,clothing,children & junior clothing,56200.0
2346,3100100,household goods,paper towel,14400.0
2347,3100100,clothing,men's clothing,64200.0
2348,3100101,clothing,children & junior clothing,58200.0
2349,3100104,clothing,children & junior clothing,59600.0
2350,3100105,clothing,children & junior clothing,58500.0
2351,3100106,clothing,children & junior clothing,59800.0
2352,3100107,household goods,paper towel,14300.0
2353,3100107,clothing,children & junior clothing,58600.0
2354,3100108,clothing,road shop brand,48900.0
2355,3100108,clothing,children & junior clothing,55500.0
2356,3100108,clothing,infant clothes,26000.0
2357,3100109,clothing,men's clothing,59600.0
2358,3100110,clothing,men's clothing,63900.0
2359,3100111,food,processed food,10100.0
2360,3100111,food,aquaculture products,33000.0
2361,3100112,food,beverage,12200.0
2362,3100114,food,snack,11700.0
2363,3100117,clothing,children & junior clothing,56200.0
2364,3100118,household goods,paper towel,15900.0
2365,3100118,clothing,men's clothing,58700.0
2366,3100118,clothing,big size clothing,24000.0
2367,3100119,clothing,children & junior clothing,59400.0
2368,3100120,food,cookies,13600.0
2369,3100121,clothing,children & junior clothing,54300.0
2370,3100123,food,agricultural products,19200.0
2371,3100123,food,aquaculture products,40300.0
2372,3100124,clothing,children & junior clothing,57800.0
2373,3100125,clothing,underwear,18100.0
2374,3100127,clothing,children & junior clothing,57400.0
2375,3100128,clothing,men's clothing,60400.0
2376,3100129,food,beverage,11100.0
2377,3100129,clothing,men's clothing,66700.0
2378,3100130,food,beverage,8600.0
2379,3100130,clothing,men's clothing,61500.0
2380,3100131,food,beverage,6300.0
2381,3100131,clothing,men's clothing,60300.0
2382,3100132,household goods,kitchen utensils,13700.0
2383,3100132,household goods,paper towel,9600.0
2384,3100132,clothing,men's clothing,61900.0
2385,3100137,clothing,women's clothing,94200.0
2386,3100139,clothing,children & junior clothing,55900.0
2387,3100140,clothing,children & junior clothing,54400.0
2388,3100141,clothing,children & junior clothing,60700.0
2389,3100142,clothing,women's clothing,95100.0
2390,3100143,clothing,children & junior clothing,59700.0
2391,3100144,clothing,children & junior clothing,56100.0
2392,3100145,clothing,men's clothing,63200.0
2393,3100146,clothing,men's clothing,60700.0
2394,3100146,clothing,children & junior clothing,60900.0
2395,3100148,clothing,children & junior clothing,62300.0
2396,3100149,clothing,women's clothing,98600.0
